id,name,host_id,location,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,review_scores_rating,cancellation_policy
14740708,Clean Spacious 1 BR Near T Station,91831056,"Westwind Road, Boston, MA 02125, United States",Dorchester,2125,42.3193906,-71.04228439,Townhouse,Private room,2,1,1,2,$55.00,4,,moderate
13266133,My Boston room by the subway :),57812241,"Nixon Street, Boston, MA 02124, United States",Dorchester,2124,42.29393458,-71.06461762,Apartment,Private room,2,1,1,1,$85.00,2,100,moderate
13151270,"Beautiful Condo in Boston, Easy Redline Access!",73369316,"King Street, Boston, MA 02122, United States",Dorchester,2122,42.29068296,-71.06191634,House,Private room,2,1,1,2,$150.00,1,,flexible
8956962,"Cozy, Private Room",46813874,"Blue Hill Avenue, Boston, MA 02124, United States",Dorchester,2124,42.29629918,-71.08729249,Apartment,Private room,2,1,1,1,$95.00,1,83,flexible
9415687,Beautiful Modern Boston Home,4071493,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,42.28979665,-71.06758204,Apartment,Entire home/apt,2,1,1,1,$200.00,2,100,strict
9685076,Cozy Room with AirBed,16186589,"Boston, MA 02121, United States",Dorchester,2121,42.30327329,-71.07203687,Apartment,Private room,1,1,1,1,$35.00,10,100,moderate
4484798,"Umass, City, MGH,BECE,Longwood 3A",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31846857,-71.05096301,Apartment,Private room,2,1,1,1,$68.00,2,69,strict
12593655,Private Bdr2 with Airbed,16186589,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,42.28445367,-71.07520766,Apartment,Private room,1,1,1,1,$31.00,10,,moderate
7006683,Nice Bedroom in Boston,19180140,"Pleasant Street, Boston, MA 02125, United States",Dorchester,2125,42.31911158,-71.05885189,Apartment,Private room,2,2,1,1,$80.00,1,100,moderate
3303860,"Umass,city, longwood, MGH, BCEC 16B",16442921,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31339235,-71.05665201,Apartment,Private room,2,1,1,1,$65.00,3,55,strict
13613812,A Very Large Room - Lt Green Room,18479599,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32465992,-71.05781973,Apartment,Private room,2,1,1,2,$135.00,1,,moderate
4695542,温馨双人房，一分钟到地铁。,23953876,"Hubbardston Road, Boston, MA 02125, United States",Dorchester,2125,42.3119615,-71.05442778,Apartment,Private room,2,1,1,1,$69.00,1,85,flexible
3344639,"Spacious room, Shared bath, Red line",16881770,"Harvest Street, Boston, MA 02125, United States",Dorchester,2125,42.32293006,-71.05777995,Apartment,Private room,2,1,1,1,$50.00,3,93,strict
10610205,Charming Bedroom at Family Home,54749443,"Bloomfield Street, Boston, MA 02124, United States",Dorchester,2124,42.29985342,-71.06773596,House,Private room,2,1,1,1,$76.00,2,97,moderate
3057116,"Pvt Bed/Bath, Parking, Close to T",15561828,"Vaughan Avenue, Boston, MA 02121, United States",Dorchester,2121,42.30829283,-71.07664167,House,Private room,3,1,1,2,$79.00,1,97,flexible
7939556,Andrew Sq - Quiet Yellow Room,18479599,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32586082,-71.05796514,Apartment,Private room,2,1,1,1,$100.00,2,100,moderate
7693354,Victorian Tranquility Next to the T,28184994,"Tuttle Street, Boston, MA 02125, United States",Dorchester,2125,42.31267646,-71.05371616,House,Private room,2,2,1,1,$82.00,1,91,moderate
91588,Sunny Private Bedroom with Parking,494453,"Savin Hill Ave, Boston, MA 02125, United States",Dorchester,2125,42.31357973,-71.04696815,Condominium,Private room,2,1,1,1,$80.00,1,91,moderate
9887664,Luxurious Modern 2 bedroom 2 bathroom,22171183,"Mount Vernon Street, Boston, MA 02125, United States",Dorchester,2125,42.31663193,-71.04185882,Apartment,Entire home/apt,4,2,2,2,$160.00,3,90,strict
13655923,Shared Apartment Near Red Line (JFK/UMASS),79326469,"Pleasant Street, Boston, MA 02125, United States",Dorchester,2125,42.31757134,-71.05879599,Apartment,Private room,2,1,1,1,$60.00,2,99,moderate
57156,3 room country cottage in Boston,271947,"Caspian Way, Boston, MA 02125, United States",Dorchester,2125,42.31004204,-71.0494183,House,Entire home/apt,2,1,1,1,$95.00,7,87,moderate
12020004,Beautiful newly renovated apartment,42018686,"Harvard St, Boston, MA 02124, United States",Dorchester,2124,42.29771208,-71.07623787,Apartment,Entire home/apt,6,1,2,3,$144.00,2,80,moderate
6574771,"Comfy bed, Shared bath, Red line",16881770,"Harvest Street, Boston, MA 02125, United States",Dorchester,2125,42.32396246,-71.05851325,Apartment,Private room,1,1,1,1,$45.00,3,97,strict
9332643,Great space in a great location,5911459,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,42.31765907,-71.05346245,Apartment,Private room,1,1,1,1,$100.00,1,,flexible
7934491,A Very Large Room - Beige Room,18479599,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32485325,-71.05936431,Apartment,Private room,2,1,1,1,$135.00,3,,moderate
13281106,Eclectic 2 bd near Red Line - plenty of space!,848964,"Burt Street, Boston, MA 02124, United States",Dorchester,2124,42.28515233,-71.06995756,Apartment,Entire home/apt,3,1,2,2,$150.00,1,100,flexible
12052292,Close to the Redline in Dorchester!,19260037,"Leroy Street, Boston, MA 02122, United States",Dorchester,2122,42.30075513,-71.06408863,Apartment,Private room,2,1,1,1,$44.00,1,,strict
1112193,"Warm and Cozy, Room B",6103425,"Westville Street, Boston, MA 02122, United States",Dorchester,2122,42.29887615,-71.06489096,House,Private room,2,1.5,1,2,$65.00,1,89,moderate
9494212,Spacious Bedroom in Cozy Home!,15583990,"Lonsdale Street, Boston, MA 02124, United States",Dorchester,2124,42.28923801,-71.0615172,Apartment,Private room,3,1,1,1,$64.00,1,91,strict
6626933,Cozy room w/ pvt ba near Red Line!,4718853,"E Cottage St, Boston, MA 02125, United States",Dorchester,2125,42.31917912,-71.05992753,Apartment,Private room,2,1,1,1,$75.00,2,91,moderate
11853416,Lovely Boston Condo Handy to Subway,7900634,"O'Connell Rd., Boston, MA 02124, United States",Dorchester,2124,42.27963071,-71.06957128,Condominium,Entire home/apt,5,1,2,2,$189.00,3,,strict
9493951,Double Room in Beautiful Home!,15583990,"Lonsdale Street, Boston, MA 02124, United States",Dorchester,2124,42.28904796,-71.06320955,Apartment,Private room,4,1,1,2,$75.00,1,89,strict
10034592,1BR/ 1BA in 2BR/2BA w/ ocean view,20399668,"South Point Drive, Boston, MA 02125, United States",Dorchester,2125,42.31716801,-71.04048284,Apartment,Private room,2,1,1,1,$55.00,1,96,strict
205894,Beautiful Victorian House/Room D,119019,"Park St, Boston, MA 02122, United States",Dorchester,2122,42.29849091,-71.05880244,House,Private room,2,1.5,1,1,$65.00,2,89,strict
4875342,1BR - 5 min walk from Red MBTA!,7480473,"Lindsey St, Boston, MA 02124, United States",Dorchester,2124,42.29703217,-71.06703984,House,Private room,2,1,1,1,$75.00,2,82,moderate
1352776,Cozy Condo w/ Separate Bath,7341841,"Magnolia Street, Boston, MA 02125, United States",Dorchester,2125,42.31189661,-71.07336743,Condominium,Private room,2,1,1,1,$65.00,2,93,flexible
13509665,"Umass, MGH, MIT, Harvard, Longwood 16C",16442921,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31284016,-71.05800666,Apartment,Private room,1,1,1,1,$49.00,2,,strict
12125635,Minshu's Boston room by subway,57812241,"Nixon Street, Boston, MA 02124, United States",Dorchester,2124,42.29197221,-71.06408823,Apartment,Private room,2,1,1,1,$80.00,2,100,moderate
4793787,Beautiful Apt/Queen Bed/Near Subway,24658662,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,42.31751337,-71.05386354,Apartment,Private room,2,1,1,1,$45.00,1,98,strict
13417233,"Sunny, private with bath near train",10264055,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,42.2988196,-71.05400236,House,Private room,2,1,1,1,$62.00,3,100,strict
13574652,Nice Private Room#3 near to JFK/UMass Red Line,38080223,"Chase Street, Boston, MA 02125, United States",Dorchester,2125,42.31948574,-71.05849839,Apartment,Private room,1,1,1,1,$60.00,7,,flexible
10559976,Lovely huge room right by subway T,52601623,"Bailey Street, Boston, MA 02124, United States",Dorchester,2124,42.28527106,-71.06859175,Apartment,Private room,2,1,1,1,$55.00,1,,strict
2811937,Room in renovated apartment (Full size bed),10273324,"Bailey Street, Boston, MA 02124, United States",Dorchester,2124,42.28439248,-71.06911628,Apartment,Private room,2,1,1,1,$65.00,4,93,flexible
9279773,"Great Room near Red Line, free parking",9830531,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,42.309534,-71.04918649,Apartment,Private room,2,1,1,1,$70.00,1,99,moderate
7725279,Visit Boston 30 min from Downtown#2,38701026,"Balsam St, Dorchester, MA 02124, United States",Dorchester,2124,42.28603663,-71.08942826,House,Private room,1,1,1,1,$40.00,2,94,moderate
3678429,Immaculate Home away from home,18165984,"Milton Avenue, Boston, MA 02124, United States",Dorchester,2124,42.28493816,-71.07651054,House,Shared room,1,1,1,1,$80.00,1,95,moderate
12109171,BOSTON HOME 5 min walk to Train Sta,37892354,"Talbot Ave Unit, Boston, MA 02124, United States",Dorchester,2124,42.28885815,-71.06566793,Apartment,Entire home/apt,6,2,3,4,$175.00,1,95,strict
6627469,Spacious apartment near Red Line!,4718853,"E Cottage St, Boston, MA 02125, United States",Dorchester,2125,42.31910921,-71.06168323,Apartment,Entire home/apt,4,2,2,2,$200.00,1,90,moderate
14671948,"The Jerome: bright, spacious, & all yours",2844298,"Jerome Street, Boston, MA 02125, United States",Dorchester,2125,42.31587739,-71.06323103,Entire Floor,Entire home/apt,6,1,2,3,$153.00,1,,moderate
9494511,Cozy Room in Large Home!,15583990,"Lonsdale Street, Boston, MA 02124, United States",Dorchester,2124,42.28880694,-71.06140756,Apartment,Private room,2,1,1,1,$59.00,1,89,strict
7449448,Visit Boston 30 min from Downtown,38701026,"Balsam Street, Boston, MA 02124, United States",Dorchester,2124,42.28664049,-71.08803895,House,Private room,1,1,1,1,$45.00,2,92,moderate
14918425,"Spacious 3BR Boston apt, walk to train, rest&bars",963111,"Ridgewood Street, Boston, MA 02122, United States",Dorchester,2122,42.30232768,-71.06769753,Apartment,Entire home/apt,9,1,3,5,$160.00,1,,flexible
533152,The Penthouse | 2BR 1BA | 4th Floor,71783,"Boston St, Boston, MA 02125, United States",Dorchester,2125,42.32188941,-71.06182927,Apartment,Entire home/apt,4,1,2,2,$125.00,2,93,strict
3415434,"Umass, MGH, City,BCEC,Longwood 2B",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.3204288,-71.05225173,Apartment,Private room,1,1,1,1,$63.00,4,78,strict
4431210,"Umass, MGH, City,BCEC,Longwood 3B",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31803419,-71.05451145,Apartment,Private room,1,1,1,1,$49.00,3,88,strict
826706,Private Room in Spacious Apartment3,1997048,"Harlem St, Boston, MA 02121, United States",Dorchester,2121,42.29996396,-71.08060444,Apartment,Private room,2,1,1,2,$72.00,3,66,moderate
3628320,Sunny Two Bedroom Condo,2863349,"Gibson Street, Boston, MA 02122, United States",Dorchester,2122,42.29745365,-71.05850363,Apartment,Entire home/apt,5,1,2,2,$130.00,1,88,flexible
14900236,"A private, quiet space",91521392,"Adams Street, Boston, MA 02122, United States",Dorchester,2122,42.29728861,-71.05654508,House,Private room,2,1,1,1,$80.00,1,,flexible
14127153,Transit Accessible Private Room With Airbed!,16186589,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,42.2829924,-71.07393181,Apartment,Private room,1,1,1,1,$31.00,10,100,moderate
10068240,Spacious Room on Top Floor!,15583990,"Lonsdale Street, Boston, MA 02124, United States",Dorchester,2124,42.28971393,-71.0614035,Apartment,Private room,4,1,1,2,$67.00,1,92,strict
13098572,Spacious and cozy,72753989,"Boston, MA, United States",Dorchester,,42.310428,-71.07530388,House,Entire home/apt,3,1,0,2,$129.00,1,60,flexible
400067,Private Room in Spacious Apartment1,1997048,"Harlem St, Boston, MA 02121, United States",Dorchester,2121,42.30088321,-71.08189711,Apartment,Private room,1,1,1,1,$56.00,3,86,moderate
3250847,Cozy room #1 at nice apt. in Boston,886871,"Newport Street, Boston, MA 02125, United States",Dorchester,2125,42.31725532,-71.05385501,Apartment,Private room,1,1,1,1,$70.00,2,80,moderate
530983,The Grand View | 4 BR 2BA | Home,71783,"Peverell St, Boston, MA 02125, United States",Dorchester,2125,42.31418505,-71.06000715,House,Entire home/apt,9,2,4,4,$175.00,2,93,strict
4447430,Beautiful 3BR Townhouse w/ Garage,21093140,"South Sydney Street, Boston, MA 02125, United States",Dorchester,2125,42.31057857,-71.05507123,Apartment,Entire home/apt,6,1.5,3,2,$300.00,3,99,moderate
531552,The Shawmut | 2BR 1BA | 1st Floor,71783,"Lonsdale St, Boston, MA 02122, United States",Dorchester,2122,42.28981312,-71.05900456,Apartment,Entire home/apt,5,1,2,3,$125.00,2,93,strict
13313124,Bohemian bedroom 5 min walk to redline Ashmont T,848964,"Burt Street, Boston, MA 02124, United States",Dorchester,2124,42.28429057,-71.06829088,Apartment,Private room,2,1,1,1,$80.00,1,80,flexible
14539326,Andrew Sq Room Close to T&Shops 2,18479599,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32457013,-71.05838331,Apartment,Private room,1,1,1,1,$100.00,2,,strict
11759332,Near T Private Room,16186589,"Samoset Street, Boston, MA 02124, United States",Dorchester,2124,42.29072925,-71.0645636,Apartment,Private room,1,1,1,1,$65.00,3,,moderate
3250739,"Umass,City,MGH,Longwood(BI,BWH)(D)",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31797689,-71.05501438,Apartment,Private room,2,1,1,1,$65.00,4,70,strict
14632821,Single Room for Rent Close to JFK/UMass Train Stop,52562048,"Sudan Street, Boston, MA 02125, United States",Dorchester,2125,42.31799209,-71.05715974,Apartment,Private room,2,1,1,1,$72.00,2,93,strict
6887926,"Umass,MGH,Harvard,MIT,Longwood A3",16442921,"crescent ave, Boston, MA 02125, United States",Dorchester,2125,42.31949173,-71.05423388,Apartment,Private room,2,1,1,1,$68.00,1,40,strict
2000797,Sea view nr metro& Boston center  ,9898255,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,42.31489519,-71.06119371,House,Private room,2,2.5,1,1,$70.00,2,90,moderate
579605,The Mayhew | 2BR 1BA | 3rd Floor,71783,"Boston St, Boston, MA 02125, United States",Dorchester,2125,42.32280314,-71.06184461,Apartment,Entire home/apt,4,1,2,2,$125.00,2,93,strict
11966297,"2 Bed/ 2 Bath Condo, Boston MA",63588471,"Mount Vernon Street, Boston, MA 02125, United States",Dorchester,2125,42.32245256,-71.05807981,Condominium,Entire home/apt,4,2,2,2,$150.00,1,97,moderate
6870485,A cozy room close to Downtown Bosto,886871,"Newport Street, Boston, MA 02125, United States",Dorchester,2125,42.31873349,-71.0536317,Apartment,Private room,1,1,1,1,$65.00,1,89,flexible
4216208,2 bedroom close to public transit,10663539,"Nelson St, Boston, MA 02124, United States",Dorchester,2124,42.28090262,-71.08174417,Apartment,Entire home/apt,4,1,2,3,$89.00,3,83,moderate
3052935,Cozy room #3 at nice apt. in Boston,886871,"Newport Street, Boston, MA 02125, United States",Dorchester,2125,42.31868652,-71.05484341,Apartment,Private room,1,1,1,1,$70.00,2,77,moderate
8886703,2Beautiful Philadelphia Style Home!,5163862,"Hannon Street, Boston, MA 02124, United States",Dorchester,2124,42.28253505,-71.08625683,House,Private room,2,1.5,1,1,$52.00,1,92,moderate
9685085,Room with AirBed Near T!,16186589,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,42.28851074,-71.06963439,Apartment,Private room,1,1,1,1,$38.00,10,100,moderate
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor",66645251,"Gibson Street, Boston, MA 02122, United States",Dorchester,2122,42.29866325,-71.06087746,Apartment,Entire home/apt,6,1,3,3,$165.00,1,96,moderate
3945704,"Super quiet, minutes from Downtown!",20447366,"Washburn Street, Boston, MA 02125, United States",Dorchester,2125,42.32594687,-71.05921761,Apartment,Private room,2,1,1,1,$80.00,1,97,moderate
12657537,A Very Large Room,18479599,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,42.32577478,-71.058066,Apartment,Private room,2,1,1,2,$135.00,1,,moderate
13767907,Clean Spacious 1 BR Near T Station,80766156,"Westwind Road, Boston, MA 02125, United States",Dorchester,2125,42.32124293,-71.04362265,Townhouse,Private room,2,1,1,1,$60.00,4,73,moderate
9383459,Urban 1850s farmhouse,48679868,"Payson Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31486481,-71.06565961,House,Private room,3,1.5,1,2,$35.00,3,94,flexible
14822087,Best futon in town!,33659711,"East Street, Boston, MA 02122, United States",Dorchester,2122,42.30843742,-71.0610474,Bed & Breakfast,Shared room,2,1,1,1,$44.00,1,,flexible
13374617,Private Bdr4 with Airbed,16186589,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,42.28272513,-71.07511892,Apartment,Private room,1,1,1,1,$31.00,10,73,moderate
4527029,"Umass,City, BECE, MGH, Longwood 16s",16442921,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31226914,-71.05800591,Apartment,Private room,1,1,1,1,$46.00,5,71,moderate
14093943,Pied-a'-terre - near everything,2565039,"Gallivan Boulevard, Boston, MA 02124, United States",Dorchester,2124,42.28155957,-71.06288767,Apartment,Entire home/apt,4,1,1,2,$95.00,7,40,strict
7476936,Harbor Point onthe Bay-UMass Boston,5366301,"South Point Drive, Boston, MA 02125, United States",Dorchester,2125,42.31676005,-71.04105591,Apartment,Private room,2,1,1,2,$100.00,1,93,moderate
1332786,"Cozy Sunporch, Quick Downtown",6608084,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,42.30921908,-71.04564116,House,Private room,1,1,1,1,$47.00,1,98,flexible
4350898,10 Minutes to Dowtown! Modern New Bedroom,7447494,"Boston, MA, United States",Dorchester,,42.32810032,-71.06174181,Apartment,Private room,2,1,1,1,$99.00,2,100,flexible
14040282,Spacious Bedroom at Family Home,54749443,"Bloomfield Street, Boston, MA 02124, United States",Dorchester,2124,42.29855671,-71.06806817,House,Private room,4,1,1,2,$96.00,4,93,moderate
3953472,2 Bedroom Condo near the Red Line ,8202984,"King Street, Boston, MA 02122, United States",Dorchester,2122,42.29160795,-71.06134784,Apartment,Entire home/apt,6,1,2,3,$144.00,4,95,strict
18711,The Dorset | 3BR 1BA | 1st Floor,71783,"Boston St, Boston, MA 02125, United States",Dorchester,2125,42.32328571,-71.06210287,Apartment,Entire home/apt,6,1,3,3,$126.00,6,88,strict
1544702,Mary's Ocean View Metro Downtown,6608084,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,42.30944862,-71.04554952,House,Private room,3,2,1,2,$77.00,1,97,flexible
315982,"Charming, Cozy 2 br Townhouse",119019,"Park St, Boston, MA 02122, United States",Dorchester,2122,42.29928984,-71.05996995,Townhouse,Entire home/apt,6,1.5,2,2,$165.00,1,87,strict
561769,The Sky View | 2BR 1BA | 3rd Floor,71783,"Peverell St, Boston, MA 02125, United States",Dorchester,2125,42.31323994,-71.06241647,Apartment,Entire home/apt,6,1,2,4,$142.00,2,87,strict
12344014,Sun-Drenched Loft,1570388,"Columbia Road, Boston, MA 02125, United States",Dorchester,2125,42.31648145,-71.06502548,Apartment,Entire home/apt,4,1,2,2,$175.00,2,87,flexible
7071883,Spacious 2 bed w parking available,4609373,"Grampian Way, Boston, MA 02125, United States",Dorchester,2125,42.31137052,-71.05185432,Apartment,Entire home/apt,4,1,2,2,$195.00,2,97,moderate
4494419,"Umass, city,MGH,BCEC,Longwood 16E",16442921,"dorchester ave, Boston, MA 02125, United States",Dorchester,2125,42.31317862,-71.05637455,Apartment,Private room,1,1,1,1,$59.00,3,70,strict
3166256,Welcome to Shangri la,16059043,"Mount Vernon Street, Boston, MA 02125, United States",Dorchester,2125,42.32598026,-71.06134196,Bed & Breakfast,Entire home/apt,4,1.5,2,2,$135.00,3,96,strict
13242393,Renovated House near Subway/Rail Everything New,18517776,"Olney Street, Boston, MA 02121, United States",Dorchester,2121,42.30437279,-71.07193226,Apartment,Private room,1,1,1,1,$39.00,30,100,strict
2871079,Minutes to ocean or city,14674644,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31945991,-71.0563988,Loft,Entire home/apt,2,1,1,1,$250.00,1,,moderate
13979354,"Private Room #2, Free Parking!",34532779,"Batchelder Street, Boston, MA 02119, United States",Dorchester,2119,42.32075915,-71.06861134,House,Private room,4,1,1,2,$88.00,1,91,flexible
10268223,Looking for sublet in January only,52796234,"Harbor View Street, Boston, MA 02125, United States",Dorchester,2125,42.31792175,-71.05345528,House,Private room,2,1.5,1,1,$60.00,1,90,flexible
3641545,Special Circumstances Extra Room(s),6608084,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,42.30804199,-71.04788235,House,Private room,3,2,1,3,$68.00,1,100,flexible
839265,Private Room in Spacious Apartment2,1997048,"Harlem St, Boston, MA 02121, United States",Dorchester,2121,42.2982235,-71.07621396,Apartment,Private room,1,1,1,1,$56.00,3,89,moderate
232990,Comfort in Historic Melville Park 3,847253,"Dorchester, Boston, MA 02124, United States",Dorchester,2124,42.29480477,-71.06813884,House,Private room,3,1.5,1,1,$79.00,2,93,strict
1584362,Grace's Harborview Fast T Downtown,6608084,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,42.31050176,-71.04811586,House,Private room,3,2,1,2,$63.00,1,97,flexible
4503393,"Umass, City, MGH, BCEC, Longwood 2E",16442921,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31812609,-71.05451533,Apartment,Private room,1,1,1,1,$55.00,3,47,strict
1821633,Queen Size Four Poster Bed,7799789,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,42.30957665,-71.0479234,Bed & Breakfast,Private room,2,2.5,1,1,$100.00,1,98,flexible
4934600,Newly Renovated Studio,25424192,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,42.29536597,-71.05958006,House,Entire home/apt,4,1,1,3,$150.00,2,93,moderate
3394437,Beautiful Single-Family Boston Home,16912440,"Windermere Road, Boston, MA 02125, United States",Dorchester,2125,42.31395525,-71.06142191,House,Entire home/apt,6,3,3,3,$300.00,2,87,moderate
533114,The Sawyer | 2BR 2.5BA | 1st Floor,71783,"Sawyer Ave, Boston, MA 02125, United States",Dorchester,2125,42.31167122,-71.06168215,Apartment,Entire home/apt,6,2.5,2,3,$168.00,2,93,strict
7367795,3 men & a dog 1 room for rent,31866207,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,42.31912084,-71.05158325,House,Private room,2,1,1,1,$150.00,1,95,strict
8523157,Bright & Spacious Private Room,30240262,"Upham Avenue, Boston, MA 02125, United States",Dorchester,2125,42.31507326,-71.06342635,House,Private room,2,1,1,1,$79.00,1,100,strict
12586305,Lorna's garden,34832265,"Norfolk Street, Boston, MA 02124, United States",Dorchester,2124,42.28174863,-71.08586808,House,Private room,2,1,1,2,$70.00,1,100,strict
12175961,Very Close 2 Red Line with AirBed!,16186589,"Welles Avenue, Boston, MA 02124, United States",Dorchester,2124,42.28825021,-71.06667507,Apartment,Private room,1,1,1,1,$35.00,10,80,moderate
6965516,Comfortable Brownstone Home,31175333,"Florida Street, Boston, MA 02124, United States",Dorchester,2124,42.28948306,-71.05939283,House,Private room,1,1,1,1,$73.00,4,100,strict
6655012,Cookyee's Paradise,34832265,"Norfolk Street, Boston, MA 02124, United States",Dorchester,2124,42.28373701,-71.08581156,House,Private room,2,1,1,1,$65.00,1,90,strict
12126299,"Sunny & Spacious 3 BR, Close to T",115522,"Lafield Street, Boston, MA 02122, United States",Dorchester,2122,42.29538345,-71.06027899,Apartment,Entire home/apt,6,2.5,3,3,$275.00,2,100,moderate
5048406,3rd floor room in Victorian House,26062958,"Trull Street, Boston, MA 02125, United States",Dorchester,2125,42.31261082,-71.06709804,House,Private room,2,2,1,1,$78.00,2,96,strict
3311675,"Umass, Harvard, MGH,Longwood, 16D",16442921,"Dorchester Ave, dorchester, boston , MA 02125, United States",Dorchester,2125,42.31144209,-71.05763657,Apartment,Private room,1,1,1,1,$52.00,5,73,strict
1262443,Happy hippy home ,4463536,"Annapolis Street, Boston, MA 02125, United States",Dorchester,2125,42.31785859,-71.06289235,Apartment,Private room,2,1,1,1,$39.00,1,,flexible
8161218,"Comfy Room ""A"" On a Scenic Hill",43078666,"Hartford Street, Boston, MA 02125, United States",Dorchester,2125,42.31588827,-71.07199504,Apartment,Private room,2,1,1,1,$100.00,1,100,flexible
13325983,Private 1 bed/ 1 bath near Red line (JFK/Umass),24587960,"North Point Drive, Boston, MA 02125, United States",Dorchester,2125,42.3205905,-71.04375558,Apartment,Private room,2,1,1,1,$60.00,1,83,moderate
3294775,Sea view near metro & city center!,9898255,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,42.31417775,-71.060367,House,Private room,2,2.5,1,1,$65.00,2,91,flexible
8947232,5 minutes walk To T Private Room!,16186589,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,42.28958573,-71.06829405,Apartment,Private room,1,1,1,1,$60.00,10,77,moderate
13714934,The Urban Treehouse,10085529,"Jerome Street, Boston, MA 02125, United States",Dorchester,2125,42.31502071,-71.06252738,Condominium,Entire home/apt,4,1,2,2,$100.00,4,100,flexible
13687764,★ Private Room 5 Min From MBTA! Close to BCEC ★,6105673,"Taft Street, Boston, MA 02125, United States",Dorchester,2125,42.31826028,-71.0579328,Apartment,Private room,2,1,1,1,$60.00,1,,flexible
3946215,"Simple, Quiet & Comfy. South Boston",20447366,"Washburn Street, Boston, MA 02125, United States",Dorchester,2125,42.32521458,-71.0586079,Apartment,Private room,1,1,1,1,$40.00,1,96,moderate
13699440,Modern 2 family close to Red line,79897849,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,42.29521626,-71.05732569,Apartment,Entire home/apt,4,1,2,2,$175.00,1,100,strict
7246272,Stylish Bedroom Suite with Bathroom - Near Subway,19250407,"Sumner Street, Boston, MA 02125, United States",Dorchester,2125,42.31775603,-71.06167666,Condominium,Private room,2,1,1,1,$108.00,1,96,moderate
6014302,Beautiful 1 Bdrm near Publ Trans.,25806655,"Rosedale Street, Boston, MA 02124, United States",Dorchester,2124,42.2924911,-71.07464279,House,Private room,2,1,1,1,$65.00,2,73,strict
13927765,Modern Boston Home,4071493,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,42.2909537,-71.0675486,Apartment,Entire home/apt,4,1,2,2,$144.00,1,97,strict
200265,Comfort in Historic Melville Park 2,847253,"Dorchester, Boston, MA 02124, United States",Dorchester,2124,42.29362568,-71.06652076,House,Private room,3,1.5,1,1,$79.00,2,93,strict
7292184,Bright home with lots of character!,11544688,"King Street, Boston, MA 02122, United States",Dorchester,2122,42.29456314,-71.05566392,Condominium,Private room,1,1,1,1,$60.00,2,93,strict
13443949,红线地铁JFK/UMASS 站边上的一个房间,63906798,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,42.31673406,-71.05337817,House,Private room,3,1,1,1,$65.00,1,80,flexible
14647962,Lovely Victorian Home,16758066,"Lyndhurst Street, Boston, MA 02124, United States",Dorchester,2124,42.29365744,-71.06819767,Apartment,Entire home/apt,5,1,2,3,$185.00,2,,moderate
8587030,Welcome to my beautiful home.,45192503,"Trescott Street, Boston, MA 02125, United States",Dorchester,2125,42.31627694,-71.06008262,House,Private room,2,1,1,1,$150.00,2,98,strict
